Fecha,Nombre,Edad,Genero,Talla,Seccion,Localizacion,Agregar Producto,Iniciar Pago,Compra Confirmada
2024-02-02 16:40:23.547583716,Donald Smith,36,mujer,,,Reino Unido,False,False,False
2024-02-02 16:44:36.944170218,Brooke Moore DDS,40,mujer,37,mujer,Japon,True,False,False
2024-02-02 16:48:02.600375038,Chase Camacho,29,mujer,,,China,False,False,False
2024-02-02 16:52:52.027727088,Crystal Shah,32,mujer,,,Japon,False,False,False
2024-02-02 16:56:01.427991887,Brian Peterson,27,mujer,,,China,False,False,False
2024-02-02 16:57:24.851682316,Mark Fisher,45,mujer,40,hombre,China,True,False,False
2024-02-02 17:04:21.677222553,Charlene Richards,33,mujer,,,Japon,False,False,False
2024-02-02 17:05:40.008241274,Bianca Taylor,38,mujer,,,China,False,False,False
2024-02-02 17:06:23.258754518,William Rhodes,44,mujer,47,hombre,China,True,False,False
2024-02-02 17:12:28.994069055,Susan Wright,33,mujer,,,Japon,False,False,False
2024-02-02 17:13:58.557700707,Benjamin Fisher,35,hombre,40,hombre,Japon,True,False,False
2024-02-02 17:28:55.240311093,Samantha Johnson,54,mujer,,,Japon,False,False,False
2024-02-02 17:35:03.557945762,Deanna Villegas,44,mujer,,,Japon,False,False,False
2024-02-02 17:36:31.631693173,Stacey Nguyen,35,mujer,,,Japon,False,False,False
2024-02-02 17:37:38.322007881,Clinton Bentley,31,mujer,,,Japon,False,False,False
2024-02-02 17:46:20.805293419,Christopher White,46,mujer,,,Reino Unido,False,False,False
2024-02-02 17:47:09.896762005,Dylan Molina,21,hombre,,,Japon,False,False,False
2024-02-02 17:47:56.275091790,Peter King,46,mujer,,,EEUU,False,False,False
2024-02-02 17:51:46.363349335,Darin Pearson,41,mujer,,,Japon,False,False,False
2024-02-02 17:52:49.857075925,Paige Hart,41,mujer,,,Reino Unido,False,False,False
2024-02-02 17:54:00.039831934,Victoria Horn,22,mujer,,,Reino Unido,False,False,False
2024-02-02 17:54:45.875031978,Caitlyn Bird,34,mujer,,,China,False,False,False
2024-02-02 17:59:17.592824271,Andrea Reyes,37,mujer,,,Japon,False,False,False
2024-02-02 18:02:04.898644470,Danielle Richardson,35,mujer,,,China,False,False,False
2024-02-02 18:03:43.202977624,Rachel Butler,43,mujer,,,China,False,False,False
2024-02-02 18:07:17.774452323,Christopher Harris,49,hombre,41,hombre,Japon,True,False,False
2024-02-02 18:11:27.134326622,Laura Morris,40,mujer,,,China,False,False,False
2024-02-02 18:12:03.085823297,Jason Miles,40,mujer,,,Japon,False,False,False
2024-02-02 18:19:55.971428665,Rachel Conley,32,mujer,,,China,False,False,False
2024-02-02 18:23:20.829182835,Craig Franco,44,mujer,,,China,False,False,False
2024-02-02 18:33:10.520824809,Melissa Moore,42,mujer,,,Reino Unido,False,False,False
2024-02-02 18:34:28.785087898,Susan Williams,43,hombre,,,Japon,False,False,False
2024-02-02 18:36:31.621819427,Matthew Howe,45,hombre,43,hombre,China,True,False,False
2024-02-02 18:40:59.567998533,Brian Sullivan,31,hombre,38,hombre,EEUU,True,False,False
2024-02-02 18:41:41.297278307,Susan Ellis,40,hombre,,,China,False,False,False
2024-02-02 18:43:36.299048184,Joshua Higgins,35,mujer,,,China,False,False,False
2024-02-02 18:45:10.081574399,Jeremy Price,36,mujer,,,China,False,False,False
2024-02-02 18:45:42.177897640,Eduardo Johnson,43,mujer,,,Japon,False,False,False
2024-02-02 18:46:21.492316645,Jeff Summers,41,mujer,,,China,False,False,False
2024-02-02 18:46:55.286316364,Willie Martinez,49,mujer,,,Japon,False,False,False
2024-02-02 18:52:30.202339704,Stanley Jordan,42,mujer,,,Japon,False,False,False
2024-02-02 19:01:55.010356689,Brittany Martin,27,mujer,,,Japon,False,False,False
2024-02-02 19:02:00.233413741,Lori Mccormick,22,mujer,,,Japon,False,False,False
2024-02-02 19:08:07.453732223,Sherry Kim,36,hombre,,,China,False,False,False
2024-02-02 19:09:59.426507082,Hannah Adams,47,hombre,,,China,False,False,False
2024-02-02 19:10:05.240920012,Cody Logan,43,mujer,,,Reino Unido,False,False,False
2024-02-02 19:12:51.913476892,Catherine Hernandez,33,mujer,,,China,False,False,False
2024-02-02 19:13:50.013207927,Amber Blanchard,36,mujer,,,Japon,False,False,False
2024-02-02 19:17:36.179793701,Nicholas Carney,42,mujer,,,China,False,False,False
2024-02-02 19:18:11.522112776,Emily Rich,40,hombre,,,China,False,False,False
2024-02-02 19:28:17.993935779,Stacy Buckley,34,mujer,,,Japon,False,False,False
2024-02-02 19:37:18.088274515,Samuel Carter,44,mujer,,,China,False,False,False
2024-02-02 19:38:14.425210439,Amanda Ochoa,32,mujer,,,Japon,False,False,False
2024-02-02 19:40:35.315366577,Meagan Johnson,28,mujer,,,Japon,False,False,False
2024-02-02 19:41:01.200870031,Amanda Alexander,38,mujer,,,Japon,False,False,False
2024-02-02 19:46:36.911243557,April Bailey,31,mujer,,,China,False,False,False
2024-02-02 19:48:26.221804937,Carla Parks,52,mujer,,,China,False,False,False
2024-02-02 19:49:41.811834585,Luis Harvey,31,mujer,,,China,False,False,False
2024-02-02 19:50:13.978793253,William Stanley,35,mujer,,,Japon,False,False,False
2024-02-02 19:51:33.737828023,Kristy Butler,40,mujer,,,Japon,False,False,False
2024-02-02 19:51:53.315044348,Samuel Anderson,36,hombre,,,China,False,False,False
2024-02-02 19:52:27.028374116,Brandon Barber,58,mujer,,,China,False,False,False
2024-02-02 19:52:37.326357733,Adrian Hull,28,mujer,,,Japon,False,False,False
2024-02-02 19:56:29.038004784,Thomas Porter,47,mujer,,,China,False,False,False
2024-02-02 19:57:39.883073328,Katie Durham,49,mujer,,,Japon,False,False,False
2024-02-02 19:59:09.544303469,Brian Valdez,47,hombre,,,EEUU,False,False,False
2024-02-02 19:59:30.150570967,Hunter Medina,30,mujer,,,China,False,False,False
2024-02-02 20:03:16.291556820,Mr. Vincent Rose,40,mujer,,,Reino Unido,False,False,False
2024-02-02 20:19:37.861852027,Daniel Cowan,45,mujer,,,Japon,False,False,False
2024-02-02 20:23:04.746845887,Stephanie Haney,52,mujer,,,Japon,False,False,False
2024-02-02 20:28:00.304481013,Jacob Cooper,41,mujer,,,Japon,False,False,False
2024-02-02 20:36:13.188606648,Sarah Santos,45,mujer,,,China,False,False,False
2024-02-02 20:42:08.568496906,Kelly Huerta,43,mujer,,,China,False,False,False
2024-02-02 20:44:08.290698773,Diane Kelly,42,hombre,,,Japon,False,False,False
2024-02-02 20:44:10.522305818,Deanna Hill,43,mujer,,,China,False,False,False
2024-02-02 20:44:40.106147064,Jessica Young,35,mujer,,,Japon,False,False,False
2024-02-02 20:56:51.613709857,Leslie Davis,39,mujer,,,Japon,False,False,False
2024-02-02 21:04:12.010705930,Austin Lang,47,mujer,,,Reino Unido,False,False,False
2024-02-02 21:07:08.339135523,Timothy Durham,32,mujer,,,Japon,False,False,False
2024-02-02 21:10:38.839353577,Thomas Johnson,32,mujer,,,China,False,False,False
2024-02-02 21:11:47.634722409,Melissa Thompson,41,mujer,,,Japon,False,False,False
2024-02-02 21:19:59.643211937,William Vasquez,43,mujer,,,China,False,False,False
2024-02-02 21:21:02.117568002,Taylor Carter,44,hombre,,,Reino Unido,False,False,False
2024-02-02 21:24:12.058207378,Ricky Perez,32,hombre,,,Reino Unido,False,False,False
2024-02-02 21:25:13.069560310,Jerome Hill,51,mujer,,,Japon,False,False,False
2024-02-02 21:25:30.044898373,Jeremy Williams,37,mujer,,,China,False,False,False
2024-02-02 21:37:45.348130259,Amy Patterson,36,mujer,,,Japon,False,False,False
2024-02-02 21:45:42.597514512,Russell Maldonado,56,mujer,,,China,False,False,False
2024-02-02 21:48:55.596106050,Megan Callahan,33,mujer,,,Japon,False,False,False
2024-02-02 21:50:39.396449008,Michael Harrison,32,hombre,,,Japon,False,False,False
2024-02-02 21:55:08.358522811,Todd Frazier,34,hombre,,,Japon,False,False,False
2024-02-02 21:59:25.908998973,Lisa Jones DVM,45,mujer,,,Japon,False,False,False
2024-02-02 22:02:48.228387661,Megan Willis,35,mujer,,,Japon,False,False,False
2024-02-02 22:12:10.501405827,Renee Ball,21,mujer,,,Japon,False,False,False
2024-02-02 22:19:52.581028770,Madeline Kennedy,50,mujer,,,Japon,False,False,False
2024-02-02 22:28:16.134437229,Michael Wheeler,40,hombre,,,China,False,False,False
2024-02-02 22:28:58.591526430,Mr. Eric Buckley,43,mujer,44,hombre,Japon,True,False,False
2024-02-02 22:29:10.146447344,Anthony Williams,45,mujer,,,Japon,False,False,False
2024-02-02 22:30:02.655996102,Angela Thomas,53,mujer,,,Japon,False,False,False
2024-02-02 22:34:24.771840503,Mark Bowen,42,mujer,,,Japon,False,False,False
2024-02-02 22:35:34.314546813,Dana Dougherty,23,mujer,,,China,False,False,False
2024-02-02 22:35:52.736956462,Patricia Rubio,48,mujer,,,Japon,False,False,False
2024-02-02 22:40:25.278308802,Rebecca Martin,22,mujer,,,EEUU,False,False,False
2024-02-02 22:42:49.522875636,Joseph Rice,40,mujer,,,China,False,False,False
2024-02-02 22:43:59.785510227,Christina Rich,36,hombre,,,China,False,False,False
2024-02-02 22:44:18.513967402,Sean Gray,40,mujer,,,China,False,False,False
2024-02-02 22:51:30.167054112,Susan Bailey,50,hombre,,,China,False,False,False
2024-02-02 22:52:52.720071056,Karen Novak,26,mujer,,,EEUU,False,False,False
2024-02-02 22:58:25.515177685,Chris Griffin,56,hombre,,,China,False,False,False
2024-02-02 23:03:27.809520638,Ricky Maldonado,53,mujer,,,Reino Unido,False,False,False
2024-02-02 23:04:25.651101079,Jose Hart,43,hombre,,,Japon,False,False,False
2024-02-02 23:11:49.015692069,Amber Pearson,43,mujer,,,China,False,False,False
2024-02-02 23:12:46.674067003,Rachel Thomas,47,mujer,,,China,False,False,False
2024-02-02 23:13:32.047556516,Ashley Powell,40,hombre,38,mujer,China,True,True,False
2024-02-02 23:19:30.309558553,Ryan Moss,40,mujer,,,China,False,False,False
2024-02-02 23:25:29.754323858,Michelle Turner,44,mujer,,,China,False,False,False
2024-02-02 23:26:21.970683794,Amanda Washington,47,hombre,,,EEUU,False,False,False
2024-02-02 23:34:35.594408746,Matthew Gould,31,mujer,46,hombre,Japon,True,False,False
2024-02-02 23:35:16.968785962,Ethan Woods,22,mujer,,,China,False,False,False
2024-02-02 23:41:15.270022759,Edward Taylor,49,mujer,,,China,False,False,False
2024-02-02 23:47:36.108397907,Ian Maldonado,33,mujer,,,Japon,False,False,False
2024-02-02 23:50:08.121557940,Andrew Williams,51,hombre,,,Japon,False,False,False
2024-02-02 23:53:14.826412524,Jessica Weber,30,mujer,,,Reino Unido,False,False,False
2024-02-02 23:53:40.853288677,Devin Harris,28,hombre,,,Reino Unido,False,False,False
2024-02-02 23:57:22.508914648,Shelly Juarez,20,mujer,,,Japon,False,False,False
2024-02-03 00:01:21.265249454,Pamela Ortiz,38,mujer,,,China,False,False,False
2024-02-03 00:03:32.290115680,Kristina Smith,52,mujer,,,Japon,False,False,False
2024-02-03 00:04:39.060050580,Rebecca Kirk,41,mujer,,,EEUU,False,False,False
2024-02-03 00:06:48.439238252,Ann Jimenez,32,mujer,,,Japon,False,False,False
2024-02-03 00:07:25.330307686,Matthew Smith,50,mujer,,,China,False,False,False
2024-02-03 00:07:39.172430284,Vanessa Lester,52,hombre,,,Japon,False,False,False
2024-02-03 00:08:27.869648316,Courtney Watkins,39,mujer,,,China,False,False,False
2024-02-03 00:10:39.577404232,Rebecca Shields,40,mujer,,,Japon,False,False,False
2024-02-03 00:14:23.650196087,Kristin Olson,38,mujer,,,China,False,False,False
2024-02-03 00:15:00.241260473,Jamie Moore,38,mujer,,,Reino Unido,False,False,False
2024-02-03 00:17:32.896390556,Shelby Freeman,45,mujer,,,China,False,False,False
2024-02-03 00:20:32.769426072,Rebecca Carter,47,mujer,,,China,False,False,False
2024-02-03 00:20:50.000912917,Jerome Figueroa MD,28,mujer,,,Reino Unido,False,False,False
2024-02-03 00:29:56.792556213,Jesse Pearson,27,mujer,,,Japon,False,False,False
2024-02-03 00:35:59.739568231,Patrick Hernandez,44,mujer,,,China,False,False,False
2024-02-03 00:37:23.361486435,Adriana Dixon,42,mujer,,,Japon,False,False,False
2024-02-03 00:38:00.615334875,Willie Barron,43,mujer,,,Reino Unido,False,False,False
2024-02-03 00:42:43.067744839,Emily Jackson,25,mujer,,,China,False,False,False
2024-02-03 00:48:42.341889211,Robert Gonzalez,38,mujer,40,hombre,Japon,True,False,False
2024-02-03 00:49:46.759032296,Matthew Vargas,27,mujer,,,Japon,False,False,False
2024-02-03 00:58:05.884270415,Amanda Grant,27,mujer,43,hombre,China,True,False,False
2024-02-03 01:02:48.380887257,Dan May,24,mujer,,,Japon,False,False,False
2024-02-03 01:13:34.027390682,Alicia Nguyen,36,mujer,,,China,False,False,False
2024-02-03 01:13:52.135650449,Tina Rice,33,mujer,,,China,False,False,False
2024-02-03 01:21:43.666413929,Wendy Hayes,45,mujer,40,mujer,Japon,True,False,False
2024-02-03 01:22:54.893249494,Leon Velez,37,mujer,,,Reino Unido,False,False,False
2024-02-03 01:25:57.118128619,Catherine Turner,36,mujer,,,Japon,False,False,False
2024-02-03 01:31:10.723957425,Jeffrey Rodriguez,18,mujer,,,China,False,False,False
2024-02-03 01:35:08.043059803,Donald Garcia,34,mujer,,,Japon,False,False,False
2024-02-03 01:40:02.099547886,Jessica Green,54,mujer,,,China,False,False,False
2024-02-03 01:40:34.115568682,Daniel Gonzalez,50,hombre,,,China,False,False,False
2024-02-03 01:53:17.390401615,Patricia Becker,41,hombre,,,China,False,False,False
2024-02-03 01:55:19.181632459,Michelle Merritt,34,mujer,,,China,False,False,False
2024-02-03 01:56:10.232350209,Jamie Flores,29,mujer,,,China,False,False,False
2024-02-03 02:01:35.841260882,Kimberly Garcia,38,mujer,,,Japon,False,False,False
2024-02-03 02:06:42.062339781,Lee Brennan,50,hombre,,,EEUU,False,False,False
2024-02-03 02:07:52.315518692,Kimberly Callahan,19,mujer,,,Japon,False,False,False
2024-02-03 02:08:54.053530432,Daniel Harper,49,mujer,,,China,False,False,False
2024-02-03 02:11:27.031975481,Rebecca Jones,29,hombre,41,hombre,Japon,True,False,False
2024-02-03 02:14:55.336609048,Nathaniel Miller,51,mujer,,,Reino Unido,False,False,False
2024-02-03 02:17:04.798489603,Peter Cameron,41,mujer,,,Japon,False,False,False
2024-02-03 02:24:59.286769387,Heather Lopez,28,hombre,,,Japon,False,False,False
2024-02-03 02:35:11.419879890,Janet Stanton,33,mujer,,,Japon,False,False,False
2024-02-03 02:36:58.404346747,Matthew Taylor,38,mujer,,,China,False,False,False
2024-02-03 02:39:41.822779270,Lori Tucker,36,mujer,,,Japon,False,False,False
2024-02-03 02:40:37.004894316,Julia Reed,42,mujer,,,Reino Unido,False,False,False
2024-02-03 02:43:01.690790121,James Johnston,26,mujer,38,hombre,Japon,True,False,False
2024-02-03 02:47:04.534738730,Kevin Henson,19,mujer,,,China,False,False,False
2024-02-03 02:48:19.110195911,Mallory Smith,45,mujer,,,China,False,False,False
2024-02-03 02:49:16.052622660,Dawn Mcclain,45,mujer,,,Japon,False,False,False
2024-02-03 02:49:43.960415645,Terri Davis,46,hombre,,,EEUU,False,False,False
2024-02-03 02:50:21.284577125,Chelsea Benjamin,55,mujer,,,Japon,False,False,False
2024-02-03 02:58:19.722209636,Sandra Ellis,41,mujer,,,China,False,False,False
2024-02-03 02:58:53.072705489,Douglas Howard,41,mujer,,,China,False,False,False
2024-02-03 02:59:16.651847949,Micheal Young,29,mujer,41,mujer,Japon,True,False,False
2024-02-03 03:01:14.805947166,Karl Green,37,mujer,,,Japon,False,False,False
2024-02-03 03:11:01.793124950,Jacqueline Young,26,mujer,,,China,False,False,False
2024-02-03 03:13:29.729784300,Laura Chen,57,mujer,,,Japon,False,False,False
2024-02-03 03:13:36.044673860,Eddie Gilmore,44,hombre,,,Japon,False,False,False
2024-02-03 03:15:03.948150240,John Mccoy,42,mujer,44,hombre,China,True,False,False
2024-02-03 03:15:42.160289756,Jamie Fitzpatrick,30,mujer,,,Japon,False,False,False
2024-02-03 03:16:06.138768880,Angelica Collins,32,mujer,,,China,False,False,False
2024-02-03 03:19:20.468271356,Cody Hickman,42,mujer,,,Japon,False,False,False
2024-02-03 03:22:40.054873190,Sarah Johnson,33,mujer,,,Reino Unido,False,False,False
2024-02-03 03:23:37.616721681,Ronald Gray,41,mujer,,,Japon,False,False,False
2024-02-03 03:27:19.874161235,Christopher Smith,43,mujer,,,Reino Unido,False,False,False
2024-02-03 03:34:16.653062076,Lisa Medina,43,mujer,,,China,False,False,False
2024-02-03 03:34:35.134107515,Chad Price,27,mujer,,,Reino Unido,False,False,False
2024-02-03 03:36:27.754731860,Kimberly Ewing,34,mujer,,,Reino Unido,False,False,False
2024-02-03 03:42:38.629928773,Daniel Guerra,55,mujer,,,Japon,False,False,False
2024-02-03 03:54:38.842122608,Mallory Olsen,40,hombre,,,Japon,False,False,False
2024-02-03 03:55:27.864300203,Eric Smith,20,mujer,,,Japon,False,False,False
2024-02-03 03:57:39.215784854,Kim Smith,43,hombre,,,Japon,False,False,False
2024-02-03 03:58:29.355296523,Justin Johnson,29,mujer,,,China,False,False,False
2024-02-03 03:59:16.374234697,Joseph Kemp,31,hombre,,,EEUU,False,False,False
2024-02-03 04:00:27.657639813,Jeff Foster,32,mujer,,,China,False,False,False
2024-02-03 04:04:07.962620214,Jill Lane,22,hombre,,,Reino Unido,False,False,False
2024-02-03 04:04:59.444933397,Leah Dunn,46,mujer,,,EEUU,False,False,False
2024-02-03 04:07:13.760835066,Francisco Ibarra,32,mujer,,,Reino Unido,False,False,False
2024-02-03 04:11:46.865178135,Barbara Hall,48,mujer,,,China,False,False,False
2024-02-03 04:14:57.429326433,Gabriela Lambert,49,mujer,,,China,False,False,False
2024-02-03 04:18:27.644608719,Patricia Medina,49,mujer,,,China,False,False,False
2024-02-03 04:18:53.343375224,John Thomas,37,mujer,,,China,False,False,False
2024-02-03 04:19:41.214127716,Katherine Gomez,55,mujer,,,Japon,False,False,False
2024-02-03 04:19:58.219468901,David Santiago,41,mujer,,,Japon,False,False,False
2024-02-03 04:21:21.497300839,Brian Valdez,47,hombre,44,hombre,EEUU,True,False,False
2024-02-03 04:21:38.042755698,Derrick Wilcox,46,mujer,,,Japon,False,False,False
2024-02-03 04:22:01.058880667,Michael Holmes,38,mujer,,,China,False,False,False
2024-02-03 04:22:59.411028738,Lori Carlson,26,mujer,,,China,False,False,False
2024-02-03 04:23:28.981821328,Carolyn Miller,38,mujer,,,EEUU,False,False,False
2024-02-03 04:25:59.351945618,Rebecca Stone,50,mujer,,,China,False,False,False
2024-02-03 04:27:21.056327303,Mackenzie Thompson,35,hombre,,,China,False,False,False
2024-02-03 04:28:18.595867078,Donald Cruz,28,mujer,,,Japon,False,False,False
2024-02-03 04:29:50.713774756,David Johnson,31,hombre,,,Japon,False,False,False
2024-02-03 04:31:33.934992314,Wendy Payne,52,mujer,,,Japon,False,False,False
2024-02-03 04:37:01.562587932,Robert Taylor,44,mujer,,,China,False,False,False
2024-02-03 04:38:54.017896097,Heather Johnson,39,mujer,,,Japon,False,False,False
2024-02-03 04:38:59.119985627,Jeremy Nelson,31,hombre,,,Japon,False,False,False
2024-02-03 04:46:59.534319613,Sydney Johnson,23,hombre,,,Japon,False,False,False
2024-02-03 04:48:59.990160089,Mr. Christopher Benton,33,mujer,,,China,False,False,False
2024-02-03 04:49:23.364879136,Megan Bailey,48,hombre,,,China,False,False,False
2024-02-03 04:52:03.305382412,Kelly Ross,44,mujer,,,China,False,False,False
2024-02-03 04:55:33.620601557,Ashley Mathis,28,mujer,,,China,False,False,False
2024-02-03 04:56:54.461495429,Steve Morgan,37,mujer,,,Japon,False,False,False
2024-02-03 04:57:48.420439090,Tiffany Rowe,41,mujer,,,Japon,False,False,False
2024-02-03 05:02:03.908867138,Vincent Henderson,30,mujer,,,China,False,False,False
2024-02-03 05:05:30.943349476,Scott Oneill,36,mujer,,,Japon,False,False,False
2024-02-03 05:07:26.027907788,Felicia Rose,28,mujer,,,China,False,False,False
2024-02-03 05:09:31.717716810,Paul Mccarty,21,mujer,41,hombre,China,True,False,False
2024-02-03 05:11:03.111856775,Christopher Frederick,58,hombre,,,China,False,False,False
2024-02-03 05:15:39.002557509,Kenneth Thompson,56,mujer,,,China,False,False,False
2024-02-03 05:22:07.493630157,Taylor White,40,mujer,,,Japon,False,False,False
2024-02-03 05:41:54.301138477,Keith Brown,42,mujer,,,China,False,False,False
